,policy_tenure,area_cluster,length,steering_type,turning_radius,width,height,torque,is_claim
3761,29,1,3445,0,4.6,1515,1475,1,0
3762,33,1,3845,1,4.8,1735,1530,3,0
3763,17,2,4300,0,5.2,1790,1635,0,0
3764,4,3,3445,0,4.6,1515,1475,1,0
3765,60,4,3995,1,4.8,1735,1515,3,0
3766,55,9,3445,0,4.6,1515,1475,1,0
3767,70,1,3445,0,4.6,1515,1475,1,0
3768,102,4,4300,0,5.2,1790,1635,0,0
3769,58,4,4300,0,5.2,1790,1635,0,0
3770,25,1,4300,0,5.2,1790,1635,0,0
3771,23,0,3990,1,4.85,1745,1500,3,0
3772,100,4,3731,1,5.0,1579,1490,5,0
3773,3,1,3445,0,4.6,1515,1475,1,0
3774,17,10,3845,1,4.8,1735,1530,3,0
3775,7,1,3445,0,4.6,1515,1475,1,0
3776,20,2,3731,1,5.0,1579,1490,5,0
3777,103,4,3845,1,4.8,1735,1530,3,0
3778,6,6,3995,1,4.8,1735,1515,3,0
3779,103,0,4300,0,5.2,1790,1635,0,0
3780,48,6,3845,1,4.8,1735,1530,3,0
3781,92,1,3675,2,4.5,1475,1825,6,0
3782,6,4,3445,0,4.6,1515,1475,1,0
3783,74,2,3445,0,4.6,1515,1475,1,0
3784,95,1,3845,1,4.8,1735,1530,3,0
3785,88,11,4300,0,5.2,1790,1635,0,0
3786,102,3,3845,1,4.8,1735,1530,3,0
3787,39,5,3445,0,4.6,1515,1475,1,0
3788,45,4,3990,1,4.85,1745,1500,3,0
3789,53,1,3445,0,4.6,1515,1475,1,0
3790,90,8,3675,2,4.5,1475,1825,6,0
3791,83,2,4300,0,5.2,1790,1635,0,0
3792,37,6,4300,0,5.2,1790,1635,0,0
3793,57,3,3445,0,4.6,1515,1475,1,0
3794,28,19,3445,0,4.6,1515,1475,1,0
3795,36,2,3445,0,4.6,1515,1475,1,1
3796,49,5,3445,0,4.6,1515,1475,1,0
3797,83,11,3445,0,4.6,1515,1475,1,0
3798,58,6,4300,0,5.2,1790,1635,0,0
3799,92,4,4300,0,5.2,1790,1635,0,0
3800,7,2,3845,1,4.8,1735,1530,3,0
3801,98,4,4300,0,5.2,1790,1635,0,0
3802,14,2,3445,0,4.6,1515,1475,1,0
3803,85,4,3445,0,4.6,1515,1475,1,0
3804,87,10,4300,0,5.2,1790,1635,0,0
3805,22,11,3990,1,5.0,1755,1523,4,0
3806,76,1,4300,0,5.2,1790,1635,0,0
3807,84,0,3845,1,4.8,1735,1530,3,0
3808,86,12,3655,0,4.7,1620,1675,2,0
3809,46,4,3845,1,4.8,1735,1530,3,0
3810,7,2,3845,1,4.8,1735,1530,3,0
3811,86,3,3445,0,4.6,1515,1475,1,0
3812,7,4,3675,2,4.5,1475,1825,6,0
3813,4,6,3731,1,5.0,1579,1490,5,0
3814,50,1,3445,0,4.6,1515,1475,1,0
3815,60,13,3845,1,4.8,1735,1530,3,0
3816,85,13,4300,0,5.2,1790,1635,0,0
3817,75,2,3731,1,5.0,1579,1490,5,0
3818,51,11,3845,1,4.8,1735,1530,3,0
3819,98,4,4300,0,5.2,1790,1635,0,0
3820,4,11,3655,0,4.7,1620,1675,2,0
3821,52,11,3655,0,4.7,1620,1675,2,0
3822,82,10,3990,1,5.0,1755,1523,4,1
3823,61,4,4300,0,5.2,1790,1635,0,0
3824,71,3,3445,0,4.6,1515,1475,1,0
3825,98,4,4300,0,5.2,1790,1635,0,0
3826,90,12,4300,0,5.2,1790,1635,0,0
3827,49,4,4300,0,5.2,1790,1635,0,0
3828,0,1,3445,0,4.6,1515,1475,1,0
3829,87,4,3845,1,4.8,1735,1530,3,0
3830,103,6,3995,1,4.9,1695,1501,4,0
3831,67,6,3845,1,4.8,1735,1530,3,0
3832,79,4,3845,1,4.8,1735,1530,3,0
3833,16,2,3445,0,4.6,1515,1475,1,0
3834,8,3,3845,1,4.8,1735,1530,3,0
3835,7,2,3445,0,4.6,1515,1475,1,0
3836,65,4,4300,0,5.2,1790,1635,0,0
3837,85,4,3731,1,5.0,1579,1490,5,0
3838,43,7,3731,1,5.0,1579,1490,5,0
3839,19,0,3445,0,4.6,1515,1475,1,0
3840,81,10,3990,1,5.0,1755,1523,4,1
3841,0,2,3731,1,5.0,1579,1490,5,0
3842,33,1,3845,1,4.8,1735,1530,3,0
3843,81,2,3445,0,4.6,1515,1475,1,0
3844,45,5,3445,0,4.6,1515,1475,1,0
3845,88,2,4300,0,5.2,1790,1635,0,0
3846,7,0,4300,0,5.2,1790,1635,0,0
3847,94,4,4300,0,5.2,1790,1635,0,0
3848,102,11,3990,1,4.85,1745,1500,3,0
3849,84,11,3990,1,4.85,1745,1500,3,0
3850,17,4,3845,1,4.8,1735,1530,3,0
3851,68,2,3445,0,4.6,1515,1475,1,0
3852,23,5,3445,0,4.6,1515,1475,1,0
3853,86,4,4300,0,5.2,1790,1635,0,0
3854,86,4,3845,1,4.8,1735,1530,3,0
3855,103,0,3995,1,4.8,1735,1515,3,0
3856,24,11,3845,1,4.8,1735,1530,3,0
3857,86,11,3845,1,4.8,1735,1530,3,0
3858,43,3,3845,1,4.8,1735,1530,3,0
3859,18,1,3990,1,4.85,1745,1500,3,0
3860,88,13,3845,1,4.8,1735,1530,3,0
3861,18,4,3845,1,4.8,1735,1530,3,0
3862,61,11,3845,1,4.8,1735,1530,3,0
3863,6,3,4300,0,5.2,1790,1635,0,0
3864,8,2,4300,0,5.2,1790,1635,0,0
3865,30,0,4300,0,5.2,1790,1635,0,0
3866,97,4,3655,0,4.7,1620,1675,2,0
3867,103,4,4300,0,5.2,1790,1635,0,0
3868,97,18,4300,0,5.2,1790,1635,0,0
3869,55,13,3445,0,4.6,1515,1475,1,0
3870,11,1,3655,0,4.7,1620,1675,2,0
3871,85,4,4300,0,5.2,1790,1635,0,0
3872,19,1,4300,0,5.2,1790,1635,0,0
3873,0,2,3731,1,5.0,1579,1490,5,0
3874,25,9,3445,0,4.6,1515,1475,1,0
3875,102,4,3845,1,4.8,1735,1530,3,0
3876,40,4,4300,0,5.2,1790,1635,0,0
3877,25,6,3731,1,5.0,1579,1490,5,0
3878,58,4,3845,1,4.8,1735,1530,3,0
3879,76,7,4300,0,5.2,1790,1635,0,0
3880,96,2,4300,0,5.2,1790,1635,0,0
3881,65,11,3655,0,4.7,1620,1675,2,0
3882,43,11,3445,0,4.6,1515,1475,1,0
3883,97,20,3731,1,5.0,1579,1490,5,0
3884,103,6,3845,1,4.8,1735,1530,3,0
3885,13,4,4300,0,5.2,1790,1635,0,0
3886,16,2,3445,0,4.6,1515,1475,1,0
3887,13,3,4300,0,5.2,1790,1635,0,0
3888,83,6,4300,0,5.2,1790,1635,0,0
3889,17,1,3445,0,4.6,1515,1475,1,0
3890,39,4,3675,2,4.5,1475,1825,6,1
3891,74,3,3445,0,4.6,1515,1475,1,0
3892,98,10,3845,1,4.8,1735,1530,3,0
3893,3,6,3445,0,4.6,1515,1475,1,0
3894,47,5,3845,1,4.8,1735,1530,3,0
3895,52,1,3445,0,4.6,1515,1475,1,1
3896,38,4,3990,1,5.0,1755,1523,4,0
3897,4,4,3845,1,4.8,1735,1530,3,0
3898,79,5,3445,0,4.6,1515,1475,1,0
3899,4,4,4300,0,5.2,1790,1635,0,0
3900,16,3,3655,0,4.7,1620,1675,2,0
3901,18,2,4300,0,5.2,1790,1635,0,0
3902,44,3,3445,0,4.6,1515,1475,1,0
3903,87,4,4300,0,5.2,1790,1635,0,1
3904,26,10,3445,0,4.6,1515,1475,1,0
3905,89,7,4300,0,5.2,1790,1635,0,0
3906,47,4,3845,1,4.8,1735,1530,3,0
3907,87,17,3845,1,4.8,1735,1530,3,0
3908,34,11,4300,0,5.2,1790,1635,0,0
3909,24,1,3445,0,4.6,1515,1475,1,0
3910,1,1,3445,0,4.6,1515,1475,1,0
3911,86,4,3845,1,4.8,1735,1530,3,0
3912,103,6,3845,1,4.8,1735,1530,3,0
3913,6,11,3990,1,5.0,1755,1523,4,0
3914,3,3,3445,0,4.6,1515,1475,1,0
3915,102,4,3845,1,4.8,1735,1530,3,0
3916,63,10,3845,1,4.8,1735,1530,3,0
3917,91,6,3655,0,4.7,1620,1675,2,0
3918,7,2,3995,1,4.9,1695,1501,4,0
3919,4,12,3445,0,4.6,1515,1475,1,0
3920,95,12,3990,1,4.85,1745,1500,3,0
3921,12,0,3731,1,5.0,1579,1490,5,0
3922,48,21,3445,0,4.6,1515,1475,1,0
3923,98,21,4300,0,5.2,1790,1635,0,0
3924,95,10,3445,0,4.6,1515,1475,1,0
3925,85,4,4300,0,5.2,1790,1635,0,0
3926,90,3,3731,1,5.0,1579,1490,5,0
3927,47,1,3445,0,4.6,1515,1475,1,0
3928,78,20,3445,0,4.6,1515,1475,1,1
3929,26,6,3445,0,4.6,1515,1475,1,0
3930,88,15,4300,0,5.2,1790,1635,0,0
3931,68,4,3845,1,4.8,1735,1530,3,0
3932,45,2,3845,1,4.8,1735,1530,3,0
3933,50,6,3445,0,4.6,1515,1475,1,1
3934,3,3,3445,0,4.6,1515,1475,1,0
3935,84,2,3675,2,4.5,1475,1825,6,0
3936,86,2,4300,0,5.2,1790,1635,0,0
3937,8,1,3845,1,4.8,1735,1530,3,0
3938,99,10,4300,0,5.2,1790,1635,0,0
3939,62,1,3445,0,4.6,1515,1475,1,0
3940,8,10,4300,0,5.2,1790,1635,0,0
3941,0,3,3845,1,4.8,1735,1530,3,0
3942,93,4,3990,1,4.85,1745,1500,3,0
3943,46,0,3655,0,4.7,1620,1675,2,0
3944,59,1,3445,0,4.6,1515,1475,1,0
3945,14,0,3655,0,4.7,1620,1675,2,0
3946,96,19,3655,0,4.7,1620,1675,2,0
3947,14,1,3845,1,4.8,1735,1530,3,0
3948,71,1,3655,0,4.7,1620,1675,2,0
3949,37,4,4300,0,5.2,1790,1635,0,0
3950,12,1,3995,1,4.9,1695,1501,4,0
3951,62,19,3445,0,4.6,1515,1475,1,0
3952,102,1,3990,1,4.85,1745,1500,3,0
3953,84,4,3845,1,4.8,1735,1530,3,0
3954,88,0,4300,0,5.2,1790,1635,0,0
3955,6,13,3845,1,4.8,1735,1530,3,0
3956,88,10,3845,1,4.8,1735,1530,3,0
3957,103,10,4300,0,5.2,1790,1635,0,0
3958,95,4,3845,1,4.8,1735,1530,3,0
3959,56,4,3995,1,4.8,1735,1515,3,0
3960,52,6,3995,1,4.8,1735,1515,3,0
3961,74,3,3445,0,4.6,1515,1475,1,0
3962,67,0,3445,0,4.6,1515,1475,1,0
3963,40,2,4300,0,5.2,1790,1635,0,0
3964,23,18,3675,2,4.5,1475,1825,6,0
3965,17,2,3445,0,4.6,1515,1475,1,0
3966,0,2,3445,0,4.6,1515,1475,1,0
3967,84,4,3995,1,4.8,1735,1515,3,0
3968,5,4,3675,2,4.5,1475,1825,6,0
3969,74,4,3845,1,4.8,1735,1530,3,0
3970,7,13,3990,1,5.0,1755,1523,4,0
3971,87,4,4300,0,5.2,1790,1635,0,0
3972,23,1,3445,0,4.6,1515,1475,1,1
3973,40,6,3445,0,4.6,1515,1475,1,0
3974,46,11,3655,0,4.7,1620,1675,2,0
3975,24,15,3445,0,4.6,1515,1475,1,0
3976,32,3,3445,0,4.6,1515,1475,1,0
3977,97,6,3845,1,4.8,1735,1530,3,0
3978,89,3,4300,0,5.2,1790,1635,0,0
3979,19,10,3845,1,4.8,1735,1530,3,0
3980,86,4,3990,1,4.85,1745,1500,3,0
3981,23,1,3445,0,4.6,1515,1475,1,0
3982,103,6,4300,0,5.2,1790,1635,0,0
3983,7,6,3990,1,4.85,1745,1500,3,0
3984,24,4,4300,0,5.2,1790,1635,0,0
3985,19,9,3445,0,4.6,1515,1475,1,0
3986,7,3,4300,0,5.2,1790,1635,0,0
3987,49,6,3445,0,4.6,1515,1475,1,0
3988,88,4,3845,1,4.8,1735,1530,3,0
3989,7,4,3731,1,5.0,1579,1490,5,0
3990,87,8,3845,1,4.8,1735,1530,3,0
3991,1,1,3845,1,4.8,1735,1530,3,0
3992,86,11,4300,0,5.2,1790,1635,0,1
3993,0,1,3445,0,4.6,1515,1475,1,0
3994,1,4,4300,0,5.2,1790,1635,0,0
3995,100,11,3990,1,5.0,1755,1523,4,0
3996,22,4,3655,0,4.7,1620,1675,2,0
3997,72,4,3845,1,4.8,1735,1530,3,0
3998,94,13,4300,0,5.2,1790,1635,0,0
3999,52,1,3445,0,4.6,1515,1475,1,0
4000,39,0,3445,0,4.6,1515,1475,1,0
4001,12,12,3731,1,5.0,1579,1490,5,0
4002,11,4,3845,1,4.8,1735,1530,3,0
4003,42,4,3845,1,4.8,1735,1530,3,0
4004,96,4,4300,0,5.2,1790,1635,0,0
4005,29,1,3445,0,4.6,1515,1475,1,0
4006,92,4,3995,1,4.9,1695,1501,4,0
4007,74,4,4300,0,5.2,1790,1635,0,0
4008,24,4,3990,1,4.85,1745,1500,3,1
4009,90,4,3990,1,4.85,1745,1500,3,0
4010,12,1,3445,0,4.6,1515,1475,1,0
4011,0,1,3655,0,4.7,1620,1675,2,0
4012,6,10,3845,1,4.8,1735,1530,3,0
4013,1,11,3845,1,4.8,1735,1530,3,0
4014,86,4,3990,1,4.85,1745,1500,3,1
4015,45,6,3445,0,4.6,1515,1475,1,0
4016,96,6,3845,1,4.8,1735,1530,3,0
4017,90,4,4300,0,5.2,1790,1635,0,0
4018,92,13,3655,0,4.7,1620,1675,2,0
4019,90,4,3445,0,4.6,1515,1475,1,0
4020,78,4,4300,0,5.2,1790,1635,0,0
4021,45,4,3445,0,4.6,1515,1475,1,0
4022,93,11,3845,1,4.8,1735,1530,3,0
4023,90,6,4300,0,5.2,1790,1635,0,0
4024,21,3,3445,0,4.6,1515,1475,1,0
4025,95,11,3845,1,4.8,1735,1530,3,0
4026,47,2,3445,0,4.6,1515,1475,1,0
4027,76,4,3845,1,4.8,1735,1530,3,0
4028,22,2,3655,0,4.7,1620,1675,2,0
4029,3,2,3445,0,4.6,1515,1475,1,0
4030,28,12,3845,1,4.8,1735,1530,3,0
4031,75,2,4300,0,5.2,1790,1635,0,0
4032,87,11,4300,0,5.2,1790,1635,0,0
4033,48,4,4300,0,5.2,1790,1635,0,0
4034,101,4,3990,1,5.0,1755,1523,4,0
4035,81,15,3445,0,4.6,1515,1475,1,1
4036,91,2,3845,1,4.8,1735,1530,3,0
4037,7,20,3655,0,4.7,1620,1675,2,0
4038,23,19,4300,0,5.2,1790,1635,0,0
4039,0,13,4300,0,5.2,1790,1635,0,0
4040,22,5,4300,0,5.2,1790,1635,0,1
4041,93,4,3655,0,4.7,1620,1675,2,0
4042,23,2,3655,0,4.7,1620,1675,2,0
4043,20,4,3845,1,4.8,1735,1530,3,0
4044,22,2,4300,0,5.2,1790,1635,0,0
4045,103,10,3845,1,4.8,1735,1530,3,0
4046,89,11,3845,1,4.8,1735,1530,3,0
4047,103,4,3990,1,5.0,1755,1523,4,0
4048,13,4,3731,1,5.0,1579,1490,5,0
4049,29,10,3655,0,4.7,1620,1675,2,0
4050,89,1,3990,1,4.85,1745,1500,3,0
4051,66,9,3445,0,4.6,1515,1475,1,0
4052,0,0,4300,0,5.2,1790,1635,0,0
4053,0,13,3845,1,4.8,1735,1530,3,0
4054,92,0,4300,0,5.2,1790,1635,0,0
4055,9,4,3845,1,4.8,1735,1530,3,0
4056,84,6,3445,0,4.6,1515,1475,1,0
4057,13,18,3445,0,4.6,1515,1475,1,0
4058,89,2,4300,0,5.2,1790,1635,0,0
4059,70,15,3845,1,4.8,1735,1530,3,0
4060,21,3,3731,1,5.0,1579,1490,5,0
4061,65,4,4300,0,5.2,1790,1635,0,0
4062,87,2,3995,1,4.9,1695,1501,4,1
4063,7,3,3655,0,4.7,1620,1675,2,0
4064,54,6,3445,0,4.6,1515,1475,1,0
4065,90,4,3845,1,4.8,1735,1530,3,1
4066,95,6,3845,1,4.8,1735,1530,3,0
4067,36,1,4300,0,5.2,1790,1635,0,0
4068,25,6,3845,1,4.8,1735,1530,3,0
4069,69,3,3445,0,4.6,1515,1475,1,0
4070,86,0,3995,1,4.8,1735,1515,3,0
4071,97,2,4300,0,5.2,1790,1635,0,0
4072,101,18,3845,1,4.8,1735,1530,3,0
4073,68,7,3655,0,4.7,1620,1675,2,1
4074,2,20,3445,0,4.6,1515,1475,1,0
4075,94,10,4300,0,5.2,1790,1635,0,0
4076,17,2,3445,0,4.6,1515,1475,1,0
4077,95,4,3845,1,4.8,1735,1530,3,0
4078,100,10,3845,1,4.8,1735,1530,3,0
4079,98,1,4300,0,5.2,1790,1635,0,0
4080,11,7,4300,0,5.2,1790,1635,0,0
4081,92,4,3990,1,4.85,1745,1500,3,0
4082,7,10,3993,0,5.1,1811,1606,7,0
4083,88,6,3995,1,4.9,1695,1501,4,0
4084,6,2,3990,1,5.0,1755,1523,4,0
4085,0,6,3845,1,4.8,1735,1530,3,0
4086,102,1,4300,0,5.2,1790,1635,0,0
4087,97,8,3845,1,4.8,1735,1530,3,0
4088,31,12,4300,0,5.2,1790,1635,0,0
4089,4,6,3445,0,4.6,1515,1475,1,0
4090,17,4,3845,1,4.8,1735,1530,3,0
4091,30,0,3445,0,4.6,1515,1475,1,0
4092,40,4,4300,0,5.2,1790,1635,0,0
4093,40,3,4300,0,5.2,1790,1635,0,0
4094,8,5,4300,0,5.2,1790,1635,0,0
4095,60,7,4300,0,5.2,1790,1635,0,1
4096,34,4,3845,1,4.8,1735,1530,3,0
4097,20,2,3445,0,4.6,1515,1475,1,0
4098,33,12,3445,0,4.6,1515,1475,1,0
4099,56,4,3845,1,4.8,1735,1530,3,0
4100,96,4,3845,1,4.8,1735,1530,3,0
4101,89,4,4300,0,5.2,1790,1635,0,0
4102,52,4,4300,0,5.2,1790,1635,0,0
4103,29,12,3445,0,4.6,1515,1475,1,0
4104,8,11,3445,0,4.6,1515,1475,1,0
4105,15,2,4300,0,5.2,1790,1635,0,0
4106,58,2,3445,0,4.6,1515,1475,1,0
4107,15,6,3845,1,4.8,1735,1530,3,0
4108,30,3,3445,0,4.6,1515,1475,1,0
4109,8,19,3995,1,4.8,1735,1515,3,0
4110,12,6,3445,0,4.6,1515,1475,1,0
4111,73,1,3445,0,4.6,1515,1475,1,0
4112,26,6,3995,1,4.8,1735,1515,3,0
4113,37,6,3675,2,4.5,1475,1825,6,0
4114,98,12,3990,1,4.85,1745,1500,3,0
4115,58,12,4300,0,5.2,1790,1635,0,0
4116,7,2,4300,0,5.2,1790,1635,0,0
4117,64,2,3445,0,4.6,1515,1475,1,0
4118,28,4,4300,0,5.2,1790,1635,0,0
4119,0,0,3995,1,4.8,1735,1515,3,0
4120,90,4,3845,1,4.8,1735,1530,3,0
4121,12,1,3445,0,4.6,1515,1475,1,0
4122,8,13,3655,0,4.7,1620,1675,2,0
4123,30,4,3995,1,4.9,1695,1501,4,0
4124,89,11,3990,1,4.85,1745,1500,3,0
4125,39,2,3445,0,4.6,1515,1475,1,0
4126,6,6,3845,1,4.8,1735,1530,3,0
4127,87,4,3995,1,4.8,1735,1515,3,0
4128,7,17,3845,1,4.8,1735,1530,3,0
4129,60,4,3845,1,4.8,1735,1530,3,0
4130,96,4,4300,0,5.2,1790,1635,0,0
4131,8,10,3845,1,4.8,1735,1530,3,0
4132,91,11,3990,1,4.85,1745,1500,3,0
4133,78,12,4300,0,5.2,1790,1635,0,0
4134,7,6,3990,1,4.85,1745,1500,3,0
4135,45,3,4300,0,5.2,1790,1635,0,0
4136,23,6,3445,0,4.6,1515,1475,1,0
4137,24,2,3845,1,4.8,1735,1530,3,0
4138,43,1,3445,0,4.6,1515,1475,1,0
4139,22,6,3845,1,4.8,1735,1530,3,0
4140,39,2,3445,0,4.6,1515,1475,1,0
4141,93,4,3445,0,4.6,1515,1475,1,0
4142,91,4,3845,1,4.8,1735,1530,3,0
4143,7,6,3731,1,5.0,1579,1490,5,0
4144,100,4,3845,1,4.8,1735,1530,3,0
4145,74,4,3655,0,4.7,1620,1675,2,0
4146,92,4,4300,0,5.2,1790,1635,0,0
4147,99,8,3731,1,5.0,1579,1490,5,0
4148,7,5,4300,0,5.2,1790,1635,0,0
4149,98,8,3845,1,4.8,1735,1530,3,0
4150,6,2,4300,0,5.2,1790,1635,0,0
4151,74,5,3445,0,4.6,1515,1475,1,0
4152,101,4,4300,0,5.2,1790,1635,0,0
4153,76,18,4300,0,5.2,1790,1635,0,0
4154,62,4,3845,1,4.8,1735,1530,3,0
4155,89,2,3445,0,4.6,1515,1475,1,0
4156,71,15,3445,0,4.6,1515,1475,1,0
4157,101,4,3845,1,4.8,1735,1530,3,0
4158,89,4,3990,1,4.85,1745,1500,3,1
4159,44,1,3445,0,4.6,1515,1475,1,0
4160,7,1,4300,0,5.2,1790,1635,0,0
4161,8,5,3445,0,4.6,1515,1475,1,0
4162,25,12,4300,0,5.2,1790,1635,0,0
4163,16,2,4300,0,5.2,1790,1635,0,0
4164,94,4,3675,2,4.5,1475,1825,6,0
4165,2,13,3845,1,4.8,1735,1530,3,1
4166,87,4,3655,0,4.7,1620,1675,2,1
4167,85,15,4300,0,5.2,1790,1635,0,0
4168,5,2,3445,0,4.6,1515,1475,1,0
4169,33,1,3845,1,4.8,1735,1530,3,0
4170,84,1,3845,1,4.8,1735,1530,3,1
4171,3,12,3990,1,4.85,1745,1500,3,0
4172,84,18,3845,1,4.8,1735,1530,3,0
4173,103,6,3995,1,4.9,1695,1501,4,0
4174,11,6,4300,0,5.2,1790,1635,0,0
4175,13,18,3845,1,4.8,1735,1530,3,0
4176,17,6,4300,0,5.2,1790,1635,0,0
4177,59,8,3445,0,4.6,1515,1475,1,0
4178,88,2,4300,0,5.2,1790,1635,0,0
4179,101,4,3990,1,5.0,1755,1523,4,0
4180,98,6,3731,1,5.0,1579,1490,5,0
4181,20,10,3845,1,4.8,1735,1530,3,0
4182,40,7,4300,0,5.2,1790,1635,0,0
4183,71,2,3445,0,4.6,1515,1475,1,0
4184,97,11,3655,0,4.7,1620,1675,2,0
4185,99,4,3731,1,5.0,1579,1490,5,0
4186,71,11,3990,1,4.85,1745,1500,3,0
4187,0,1,3445,0,4.6,1515,1475,1,0
4188,58,8,3845,1,4.8,1735,1530,3,0
4189,90,13,3845,1,4.8,1735,1530,3,0
4190,43,2,3995,1,4.9,1695,1501,4,0
4191,33,2,4300,0,5.2,1790,1635,0,0
4192,0,2,3731,1,5.0,1579,1490,5,0
4193,37,4,3445,0,4.6,1515,1475,1,0
4194,3,1,3990,1,5.0,1755,1523,4,0
4195,84,4,4300,0,5.2,1790,1635,0,0
4196,49,19,3445,0,4.6,1515,1475,1,0
4197,99,13,3731,1,5.0,1579,1490,5,1
4198,8,19,4300,0,5.2,1790,1635,0,0
4199,0,4,4300,0,5.2,1790,1635,0,0
4200,90,3,3845,1,4.8,1735,1530,3,0
4201,71,6,4300,0,5.2,1790,1635,0,0
4202,88,11,4300,0,5.2,1790,1635,0,0
4203,104,11,4300,0,5.2,1790,1635,0,0
4204,66,4,4300,0,5.2,1790,1635,0,0
4205,99,4,4300,0,5.2,1790,1635,0,0
4206,21,17,4300,0,5.2,1790,1635,0,0
4207,16,4,4300,0,5.2,1790,1635,0,0
4208,7,6,3655,0,4.7,1620,1675,2,0
4209,5,8,3845,1,4.8,1735,1530,3,0
4210,102,6,3845,1,4.8,1735,1530,3,0
4211,4,1,3445,0,4.6,1515,1475,1,0
4212,90,6,4300,0,5.2,1790,1635,0,0
4213,61,3,3845,1,4.8,1735,1530,3,0
4214,86,6,3675,2,4.5,1475,1825,6,0
4215,1,18,3995,1,4.9,1695,1501,4,0
4216,21,8,3845,1,4.8,1735,1530,3,0
4217,24,6,3655,0,4.7,1620,1675,2,0
4218,77,4,3845,1,4.8,1735,1530,3,0
4219,43,2,4300,0,5.2,1790,1635,0,0
4220,102,4,3990,1,5.0,1755,1523,4,0
4221,25,1,3445,0,4.6,1515,1475,1,0
4222,0,4,3995,1,4.8,1735,1515,3,0
4223,85,4,3845,1,4.8,1735,1530,3,0
4224,36,15,4300,0,5.2,1790,1635,0,0
4225,87,2,3845,1,4.8,1735,1530,3,0
4226,9,1,3445,0,4.6,1515,1475,1,0
4227,57,4,4300,0,5.2,1790,1635,0,0
4228,85,16,3845,1,4.8,1735,1530,3,0
4229,27,4,4300,0,5.2,1790,1635,0,0
4230,92,1,3990,1,4.85,1745,1500,3,0
4231,100,4,3845,1,4.8,1735,1530,3,0
4232,36,10,3445,0,4.6,1515,1475,1,0
4233,25,6,3445,0,4.6,1515,1475,1,1
4234,3,15,3445,0,4.6,1515,1475,1,0
4235,1,13,4300,0,5.2,1790,1635,0,0
4236,87,11,3845,1,4.8,1735,1530,3,0
4237,66,3,3445,0,4.6,1515,1475,1,1
4238,68,2,4300,0,5.2,1790,1635,0,0
4239,96,1,3655,0,4.7,1620,1675,2,0
4240,14,1,3445,0,4.6,1515,1475,1,0
4241,33,21,3445,0,4.6,1515,1475,1,0
4242,85,2,4300,0,5.2,1790,1635,0,0
4243,75,18,3445,0,4.6,1515,1475,1,0
4244,62,1,3445,0,4.6,1515,1475,1,0
4245,88,11,3845,1,4.8,1735,1530,3,0
4246,38,18,3445,0,4.6,1515,1475,1,0
4247,23,3,4300,0,5.2,1790,1635,0,0
4248,68,6,3845,1,4.8,1735,1530,3,0
4249,100,12,3445,0,4.6,1515,1475,1,1
4250,21,4,4300,0,5.2,1790,1635,0,0
4251,58,8,3731,1,5.0,1579,1490,5,0
4252,92,18,3845,1,4.8,1735,1530,3,0
4253,100,10,4300,0,5.2,1790,1635,0,0
4254,76,1,3445,0,4.6,1515,1475,1,0
4255,16,6,3845,1,4.8,1735,1530,3,0
4256,25,4,4300,0,5.2,1790,1635,0,0
4257,95,17,3845,1,4.8,1735,1530,3,0
4258,87,4,4300,0,5.2,1790,1635,0,0
4259,71,6,3445,0,4.6,1515,1475,1,0
4260,7,10,3655,0,4.7,1620,1675,2,0
4261,16,2,3655,0,4.7,1620,1675,2,0
4262,13,4,4300,0,5.2,1790,1635,0,0
4263,84,4,3845,1,4.8,1735,1530,3,0
4264,93,3,3845,1,4.8,1735,1530,3,0
4265,64,12,3445,0,4.6,1515,1475,1,0
4266,92,11,3845,1,4.8,1735,1530,3,0
4267,85,6,3845,1,4.8,1735,1530,3,1
4268,102,6,3731,1,5.0,1579,1490,5,0
4269,24,3,3445,0,4.6,1515,1475,1,0
4270,82,2,3445,0,4.6,1515,1475,1,0
4271,22,4,4300,0,5.2,1790,1635,0,1
4272,8,3,3845,1,4.8,1735,1530,3,0
4273,91,9,3445,0,4.6,1515,1475,1,0
4274,76,1,3445,0,4.6,1515,1475,1,0
4275,7,3,4300,0,5.2,1790,1635,0,0
4276,20,1,3445,0,4.6,1515,1475,1,0
4277,63,15,3445,0,4.6,1515,1475,1,0
4278,7,2,3845,1,4.8,1735,1530,3,0
4279,2,1,3445,0,4.6,1515,1475,1,0
4280,91,10,4300,0,5.2,1790,1635,0,0
4281,58,4,4300,0,5.2,1790,1635,0,0
4282,6,2,3445,0,4.6,1515,1475,1,0
4283,44,0,4300,0,5.2,1790,1635,0,0
4284,15,12,3990,1,4.85,1745,1500,3,0
4285,29,2,3445,0,4.6,1515,1475,1,0
4286,80,4,3845,1,4.8,1735,1530,3,0
4287,96,1,3845,1,4.8,1735,1530,3,0
4288,63,11,4300,0,5.2,1790,1635,0,0
4289,7,2,3995,1,4.9,1695,1501,4,0
4290,17,0,3445,0,4.6,1515,1475,1,0
4291,7,5,3845,1,4.8,1735,1530,3,0
4292,34,13,4300,0,5.2,1790,1635,0,0
4293,39,2,4300,0,5.2,1790,1635,0,0
4294,89,18,3845,1,4.8,1735,1530,3,0
4295,45,6,3845,1,4.8,1735,1530,3,0
4296,79,1,3445,0,4.6,1515,1475,1,1
